run_id,success,runtime,returncode
729,True,4.147618532180786,0
730,True,4.119893550872803,0
731,True,4.1478118896484375,0
732,True,4.130558490753174,0
733,True,4.14034914970398,0
734,True,4.114125728607178,0
735,True,4.143950939178467,0
736,True,4.1291344165802,0
737,True,4.143141746520996,0
738,True,4.190858364105225,0
739,True,4.135219097137451,0
740,True,4.139642953872681,0
741,True,4.112668991088867,0
742,True,4.12162709236145,0
743,True,4.091287136077881,0
744,True,4.130093574523926,0
745,True,4.127521991729736,0
746,True,4.16213583946228,0
747,True,4.153977155685425,0
748,True,4.129834175109863,0
749,True,4.146296739578247,0
750,True,4.1568825244903564,0
751,True,4.121186971664429,0
752,True,4.1175537109375,0
753,True,4.141948223114014,0
754,True,4.181060075759888,0
755,True,4.14348578453064,0
756,True,4.115829944610596,0
757,True,4.124086856842041,0
758,True,4.15143895149231,0
759,True,4.186004638671875,0
760,True,4.165588855743408,0
761,True,4.159150838851929,0
762,True,4.188873291015625,0
763,True,4.111904621124268,0
764,True,4.139795064926148,0
765,True,4.169877767562866,0
766,True,4.171457290649414,0
767,True,4.09911584854126,0
768,True,4.129643201828003,0
769,True,4.145299196243286,0
770,True,4.1303391456604,0
771,True,4.133716821670532,0
772,True,4.158844947814941,0
773,True,4.136501550674439,0
774,True,4.144876956939697,0
775,True,4.166284084320068,0
776,True,4.143868923187256,0
777,True,4.142054080963135,0
778,True,4.165005445480347,0
779,True,4.168673038482666,0
780,True,4.13823390007019,0
781,True,4.155358552932739,0
782,True,4.151976108551025,0
783,True,4.170173406600952,0
784,True,4.152540683746338,0
785,True,4.1284942626953125,0
786,True,4.137086153030396,0
787,True,4.155914783477783,0
788,True,4.1508872509002686,0
789,True,4.162572145462036,0
790,True,4.170767307281494,0
791,True,4.154942989349365,0
792,True,4.129408121109009,0
793,True,4.150618076324463,0
794,True,4.147864580154419,0
795,True,4.15351939201355,0
796,True,4.14948844909668,0
797,True,4.132278680801392,0
798,True,4.152116298675537,0
799,True,4.1286139488220215,0
800,True,4.150879859924316,0
801,True,4.169362545013428,0
802,True,4.145669460296631,0
803,True,4.147200345993042,0
804,True,4.164660215377808,0
805,True,4.113060712814331,0
806,True,4.162743091583252,0
807,True,4.14279580116272,0
808,True,4.127391815185547,0
809,True,4.1596620082855225,0
810,True,4.161048412322998,0
811,True,4.115522384643555,0
812,True,4.147001028060913,0
813,True,4.169325351715088,0
814,True,4.164525747299194,0
815,True,4.115953207015991,0
816,True,4.102490425109863,0
817,True,4.136080503463745,0
818,True,4.145998954772949,0
819,True,4.137951374053955,0
820,True,4.121474027633667,0
821,True,4.150213241577148,0
822,True,4.13981819152832,0
823,True,4.125111103057861,0
824,True,4.129870414733887,0
825,True,4.126981973648071,0
826,True,4.129050970077515,0
827,True,4.1232099533081055,0
828,True,4.108344793319702,0
829,True,4.084418535232544,0
830,True,4.167236089706421,0
831,True,4.170907020568848,0
832,True,4.070180654525757,0
833,True,4.052916049957275,0
834,True,4.127577304840088,0
835,True,4.151636838912964,0
836,True,4.130942106246948,0
837,True,4.15263557434082,0
838,True,4.149897813796997,0
839,True,4.139504909515381,0
840,True,4.14365816116333,0
841,True,4.157118082046509,0
842,True,4.135316848754883,0
843,True,4.09510350227356,0
844,True,4.126052141189575,0
845,True,4.0635716915130615,0
846,True,4.067310810089111,0
847,True,4.081862926483154,0
848,True,4.0590434074401855,0
849,True,4.067710638046265,0
850,True,4.079363107681274,0
851,True,4.138876676559448,0
852,True,4.154333114624023,0
853,True,4.138701677322388,0
854,True,4.154906749725342,0
855,True,4.164303541183472,0
856,True,4.121326208114624,0
857,True,4.130449771881104,0
858,True,4.129654884338379,0
859,True,4.133488655090332,0
860,True,4.130859136581421,0
861,True,4.106429100036621,0
862,True,4.174492120742798,0
863,True,4.1339640617370605,0
864,True,4.1447913646698,0
865,True,4.132459878921509,0
866,True,4.108084440231323,0
867,True,4.13792085647583,0
868,True,4.148196935653687,0
869,True,4.139886379241943,0
